File_Name,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area
Bruguiera_cylindrica9_original_270.jpg,0.19832924178642564,0.013708141542104858,7.414820351903957e-07,2.2941665407774464e-07,9.461932239322759e-14,2.6776440163715917e-08,-5.705482875385253e-16,1411.3220582008362,152.96510423491395,18377.0
Bruguiera_cylindrica9_original_90.jpg,0.19804958336624628,0.013573592224539693,2.418598986638418e-07,1.9319610374967392e-08,1.3138216806916993e-15,1.8067512708837042e-09,-1.3387567079993593e-16,1427.6063294410706,153.58811492204845,18527.0
Bruguiera_cylindrica9_vertical_0.jpg,0.1977582913765577,0.013477684588061766,1.5373016955922903e-06,2.9222171361178757e-07,1.8816022608403454e-13,2.8246633037858363e-08,5.4381205026833396e-14,1339.9250891208649,153.181368220565,18429.0
Bruguiera_cylindrica9_vertical_270.jpg,0.19759419657625166,0.013354504952209018,2.5911812952768645e-06,1.3255599837989447e-07,3.121216254584871e-14,-4.0496678698099267e-10,-7.114113089223283e-14,1400.1088554859161,153.27069589499527,18450.5
Bruguiera_cylindrica9_vertical_90.jpg,0.19818102850041303,0.013668217882708267,2.456395148507859e-06,5.02481746133261e-07,5.554093239058531e-13,5.835556741160007e-08,5.6255840066518086e-14,1300.6702568531036,152.99423450055636,18384.0
Scaevola.taccada_1.jpg,0.2422891203977615,0.030598407917531094,0.001078052509743076,0.0003134518098095444,1.7162143489376268e-07,4.3576965427323525e-05,6.121410645868354e-08,1394.9961576461792,134.51633280016134,14211.5
Scaevola.taccada_10.jpg,0.27125338190807136,0.04494616215066764,0.002945074598899575,0.0013800650379078017,2.780611040340367e-06,0.0002913710743743957,-9.573243981611474e-08,1317.9423348903656,131.48159536087806,13577.5
Scaevola.taccada_11.jpg,0.23399306099216066,0.026560600271442213,0.0017185415977817294,0.0006351942096518214,6.624538596065195e-07,0.00010269652884132928,-3.984557110976102e-08,1352.5941369533539,141.21655132956082,15662.5
Scaevola.taccada_12.jpg,0.19635694925873312,0.012355432645459023,0.00019033388202971413,4.550315930054516e-05,4.213953312877143e-09,5.01831293094584e-06,4.1844249702090036e-10,1356.3687415122986,158.04761943283674,19618.5
Scaevola.taccada_13.jpg,0.2105198690580112,0.0179352377475359,0.00010881762171864048,4.1799925758412614e-05,2.817053087973217e-09,5.534792069873011e-06,-1.0781702175998465e-10,1329.9839652776718,143.73442473142177,16226.0
